site_id,site_name,site_phase,context,lab_id,material,taxon,c14_age,c14_error,d13C,source,additional_references,outlier,hygiene_c1,hygiene_c2,hygience_c3,hygiene_c4,hygiene_c5,hygiene_a1,hygiene_a2,hygiene_a3,hygiene_a4,hygiene_sum,remarks
699,Tell Brak,,,OxA-7542,,,5140,50,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7543,,,4895,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,fill on hard courtyard surface,OxA-7544,seeds,,4070,45,,NERD,Matthews et al. 2003; Ristvet 2011,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7545,,,4105,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7546,,,3990,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7547,,,4110,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7548,,,4150,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7549,,,4110,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7623,,,3815,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7624,,,3480,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7625,,,3240,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7626,,,3335,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7627,,,3390,40,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7628,,,3875,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
699,Tell Brak,,,OxA-7629,,,4875,45,,NERD,Matthews 2000,FALSE,,,,,,,,,,,
702,Tell es-Sawwan I,,,CU-180,charcoal,,7240,150,,NERD,Šilar and Tykva 1991,FALSE,,,,,,,,,,,
704,Tell Feres,,,Lyon-6091,charcoal,,5565,35,,NERD,BANADORA; Vallet 2018,FALSE,,,,,,,,,,,
704,Tell Feres,,,Lyon-6092,charcoal,,5605,40,,NERD,BANADORA; Vallet 2018,FALSE,,,,,,,,,,,
704,Tell Feres,,,Lyon-6093,charcoal,,5785,35,,NERD,BANADORA; Vallet 2018,FALSE,,,,,,,,,,,
704,Tell Feres,,,Lyon-6094,charcoal,,4860,35,,NERD,BANADORA; Vallet 2018,FALSE,,,,,,,,,,,
704,Tell Feres,,,Lyon-6095,charcoal,,5795,35,,NERD,BANADORA; Vallet 2018,FALSE,,,,,,,,,,,
708,Tell Kuran,,ash layer eroding out of side of mound,AA-30480,,,5840,50,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
708,Tell Kuran,,,AA-30487,,,4625,70,,NERD,Hole 2001,FALSE,,,,,,,,,,,
708,Tell Kuran,,"Area E, small ash layer",AA-30507,,,5875,80,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
708,Tell Kuran,,ash layer eroding out of side of mound,Beta-75958,,,5850,60,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
708,Tell Kuran,,,Beta-75959,,,4710,60,,NERD,Hole 2001,FALSE,,,,,,,,,,,
711,Tell Mashnaqa,,,AA-30502,,,5510,60,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
711,Tell Mashnaqa,,,AA-30503,,,5615,50,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
711,Tell Mashnaqa,,,AA-30504,,,5560,50,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
711,Tell Mashnaqa,,,AA-30505,,,5645,55,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
713,Tell Saadiya,,,Lod-183,,,6072,270,,NERD,CalPal,FALSE,,,,,,,,,,,
713,Tell Saadiya,,,Lod-184,,,5579,255,,NERD,CalPal,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,Z/G4,AA-24855,,,5630,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,X 019,AA-24856,,,5540,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,X 012,AA-24857,,,5555,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,X 009,AA-24858,,,5535,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,A/C2 006,AA-24859,,,5870,65,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,A/C3 008,AA-24860,,,5855,75,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,A/C5 044,AA-24861,,,5890,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,J 072/96,AA-24862,,,5780,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,J.NS 105V,AA-24863,,,5895,60,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,J 098/131,AA-24864,,,5665,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,A/C1 032,AA-24865,,,5840,80,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,C/C2 049,AA-24866,,,5905,70,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,fill of a large storage building,AA-30483,seeds,,4210,50,,NERD,Hole 2001; Ristvet 2011,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,fill of a large storage building,AA-30484,seeds,,4445,50,,NERD,Hole 2001; Ristvet 2011,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,fill of a large storage building,AA-30485,seeds,,4385,50,,NERD,Hole 2001; Ristvet 2011,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,fill of a large storage building,AA-30486,seeds,,4415,50,,NERD,Hole 2001; Ristvet 2011,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,E2 043,AA-30490,,,5950,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,A11 003,AA-30491,,,5360,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,X 030,AA-30492,,,5705,60,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,X 037,AA-30493,,,5835,60,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,X 042,AA-30494,,,5910,50,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,D1 031,AA-30495,,,5960,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,D3 091,AA-30496,,,6075,50,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,,AZ-739,plant remains (charred),,5540,55,,NERD,Wright and Rupley 2001,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,,AZ-740,plant remains (charred),,5555,55,,NERD,Wright and Rupley 2001,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,,AZ-741,plant remains (charred),,5535,55,,NERD,Wright and Rupley 2001,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,B/TP2 F.2,Beta-84579,,,5740,60,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,C/TP1 F.3,Beta-84580,,,5890,70,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,C/TP1 F.1,Beta-84581,,,5740,60,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
716,Tell Ziyadeh,,J 14#5,Beta-84582,,,5960,60,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TK-198,unknown,,7800,80,,Bohner2004-ba,"Fukai et al. 1981, Bernbeck 1994",FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TK-199a,charcoal,,6340,390,,Bohner2004-ba,"Fukai et al. 1981, Kozlowski 1994a",FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TK-199b,charcoal,,6680,290,,Bohner2004-ba,"Fukai et al. 1981, Kozlowski 1994a",FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TK-23,unknown,,7360,100,,Bohner2004-ba,"Sato et al. 1969, Bernbeck 1994, Banadora",FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TK-24,charcoal,,7520,120,,Bohner2004-ba,"Sato et al. 1969, Bernbeck 1994",FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,granary,TK-25,seed,Cerealia,4200,90,,NERD,Sato et al. 1969,FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TKa-13418,charcoal,,7520,60,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,pit (P202) in Sq.MIX; Level 15/16; pit (P202) in Sq.MIX,TKa-13419,charcoal,,7470,60,,NERD,Nishiaki and Le Mière 2005; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TKa-13420,charcoal,,7600,60,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,,TKa-13421,charcoal,,7620,50,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
221,Telul eth-Thalathat II,,kiln pit (KP210) in Sq.MIX; Level 15/16; kiln pit (KP210) in Sq.MIX,TKa-13422,charcoal,,7450,60,,NERD,Nishiaki and Le Mière 2005; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench V, Context 508, Depth 64 cm; LN II; Trench V, Context 508, Depth 64 cm",OxA-17704,charcoal,,6210,35,-24,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench I, Context 110, Depth 334 cm; LN I; Trench I, Context 110, Depth 334 cm",OxA-17739,charcoal,,6858,35,-24.7,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench I, Context 109, Depth 334 cm; LN I; Trench I, Context 109, Depth 334 cm",OxA-17740,charcoal,,6919,35,-24.5,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench I, Context 109, Depth 334 cm; LN I; Trench I, Context 109, Depth 334 cm",OxA-17741,charcoal,,6909,35,-24.7,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench III, Context 306, Depth 246 cm; LN I; Trench III, Context 306, Depth 246 cm",OxA-17742,charcoal,,7123,35,-25.5,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench III, Context 306, Depth 246 cm; LN I; Trench III, Context 306, Depth 246 cm",OxA-17743,charcoal,,7035,36,-25.3,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench IV, Context 403, Depth 403 cm; LN I; Trench IV, Context 403, Depth 403 cm",OxA-17744,charcoal,,6835,37,-24.6,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench V, Context 508, Depth 64 cm; LN II; Trench V, Context 508, Depth 64 cm",OxA-17745,charcoal,,6345,34,-23.7,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench V, Context 508, Depth 64 cm; LN II; Trench V, Context 508, Depth 64 cm",OxA-17746,charcoal,,6241,34,-23.5,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench V, Context 510, Depth 140 cm; LN II; Trench V, Context 510, Depth 140 cm",OxA-17747,charcoal,,6267,34,-26.2,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench V, Context 510, Depth 140 cm; LN II; Trench V, Context 510, Depth 140 cm",OxA-17748,charcoal,,6311,36,-23.3,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench V, Context 510, Depth 140 cm; LN II; Trench V, Context 510, Depth 140 cm",OxA-17749,charcoal,,6308,35,-23.6,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench V, Context 512, Depth 191 cm; LN II; Trench V, Context 512, Depth 191 cm",OxA-17750,charcoal,,6355,35,-23.8,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench VI, Context 606, Depth 102 cm; LN II; Trench VI, Context 606, Depth 102 cm",OxA-17751,charcoal,,6177,36,-24,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
718,Tepe Chahar Boneh,,"Trench VII, Context 702, Depth 82 cm; LN II; Trench VII, Context 702, Depth 82 cm",OxA-17752,charcoal,,6289,37,-24.9,NERD,Pollard et al. 2012 Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
179,Tepe Farukhabad,,granary,M-2151,charcoal,,3990,180,,NERD,Crane and Griffin 1972,FALSE,,,,,,,,,,,
179,Tepe Farukhabad,,hearth,M-2152,charcoal,,4460,190,,NERD,Crane and Griffin 1972,FALSE,,,,,,,,,,,
179,Tepe Farukhabad,,niv. 45 F#41; niv. 45 F#41,M-2153,charcoal,,5760,200,,NERD,Crane and Griffin 1972; Flohr et al. 2016,FALSE,,,,,,,,,,,
179,Tepe Farukhabad,,granary,M-2419,charcoal,,3800,160,,NERD,Crane and Griffin 1972,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Trench E, Square J15-407, Depth 200-210",Gif-10225,bone,Capra,4730,70,-17.1,NERD,CalPal; Mashkour et al. 1999,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Trench A, Level XXII",Gif-10227,bone,Capra,4530,45,-19.6,NERD,CalPal; Mashkour et al. 1999,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Trench E, Square J15, Depth 180-185",Gif-10408,bone,Equus,4720,70,-17.3,NERD,CalPal; Mashkour et al. 1999,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Trench E, Square J15, Depth 100",Gif-10409,bone,Bos,4130,50,-17.3,NERD,CalPal; Mashkour et al. 1999,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Trench K, xx/3, Depth 85-90",Gif-10410,bone,Bos,4690,105,-18.6,NERD,CalPal; Mashkour et al. 1999,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Trench EA, Square G14, Depth 30-40",Gif-10411,bone,Capra,4700,80,-17.8,NERD,CalPal; Mashkour et al. 1999,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Trench E, Square H14, Depth 140-150",Gif-10412,bone,Bos,4890,50,-17.5,NERD,CalPal; Mashkour et al. 1999,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Sample GB01, Context 7, Depth 233 cm",Wk-12847,charcoal,,5045,61,-24.2,NERD,Pollard et al. 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Sample GB02, Context 8, Depth 273 cm",Wk-12848,charcoal,,5041,44,-25.8,NERD,Pollard et al. 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Sample GB03, Context 11, Depth 343 cm",Wk-12849,charcoal,,5140,68,-24.5,NERD,Pollard et al. 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Sample GB04, Context 12, Depth 372 cm",Wk-12850,charcoal,,5071,83,-24.9,NERD,Pollard et al. 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Sample GB05, Context 14, Depth 380 cm",Wk-12851,charcoal,,5188,46,-25.2,NERD,Pollard et al. 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Sample GB06, Context 24, Depth 455 cm",Wk-12852,charcoal,,5310,47,-25.1,NERD,Pollard et al. 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
720,Tepe Ghabrestan,,"Sample GB07, Context 28, Depth 495 cm",Wk-12853,charcoal,,5475,45,-21.5,NERD,Pollard et al. 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
51,Tepe Guran,,Level V; V,Beta-117121,bone,,7820,50,,NERD,Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
51,Tepe Guran,D,,Beta-147111,bone collagen,,7630,60,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,F,,Beta-147112,bone collagen,,7260,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,H,,Beta-147113,bone collagen,,7950,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,K,,Beta-147114,bone collagen,,7080,60,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,L,,Beta-147115,bone collagen,,7940,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,N,,Beta-147116,bone collagen,,3690,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,P,,Beta-147117,bone collagen,,7890,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,Q,,Beta-147118,bone collagen,,8070,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,R,,Beta-147119,bone collagen,,8000,50,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,U,,Beta-147120,bone collagen,,8060,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,V,,Beta-147121,bone collagen,,7820,50,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,T,,Beta-147122,bone collagen,,8170,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,,Level H; H,Beta-147131,bone,,7810,40,,NERD,Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
51,Tepe Guran,L,,Beta-177116,bone collagen,,8130,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,V,,Beta-177117,bone collagen,,8280,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,H,,Beta-177131,bone collagen,,7810,40,,Darabi2015-jm,Zeder 2008b,FALSE,,,,,,,,,,,
51,Tepe Guran,,Level V; V,Beta-177177,bone,,8280,40,,NERD,Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
51,Tepe Guran,U,,K-1006,charcoal,Pistacia,8410,200,,Darabi2015-jm,"Tauber 1968, Hole 1987a",FALSE,,,,,,,,,,,
51,Tepe Guran,,"Grave no.11, Level C",K-856,charcoal,Quercus,3170,120,,NERD,CalPal; Marshall 2012,FALSE,,,,,,,,,,,
51,Tepe Guran,H,,K-879,charcoal,,7760,150,,Darabi2015-jm,Hole 1987a,FALSE,,,,,,,,,,,
51,Tepe Guran,H,,,charcoal,,5810,150,,Darabi2015-jm,Mortensen 2014,FALSE,,,,,,,,,,,
51,Tepe Guran,U,,,charcoal,,6460,200,,Darabi2015-jm,Mortensen 2014,FALSE,,,,,,,,,,,
51,Tepe Guran,V,,,charcoal,,6720,200,,Darabi2015-jm,Mortensen 2014,FALSE,,,,,,,,,,,
721,Tepe Marani,,,Beta-368798,seed (charred),Vicia ervilia,6600,40,,NERD,Wengrow et al. 2016,FALSE,,,,,,,,,,,
721,Tepe Marani,,,Beta-368799,grain (charred),Hordeum vulgare,5280,30,,NERD,Wengrow et al. 2016,FALSE,,,,,,,,,,,
721,Tepe Marani,,,Beta-368801,seed (charred),Lathyrus sativus,6370,40,,NERD,Wengrow et al. 2016,FALSE,,,,,,,,,,,
721,Tepe Marani,,,Beta-368802,grain (charred),Triticum dicoccum,6290,30,,NERD,Wengrow et al. 2016,FALSE,,,,,,,,,,,
721,Tepe Marani,,,Beta-368805,grain (charred),Triticum dicoccum,2040,30,,NERD,Wengrow et al. 2016,TRUE,,,,,,,,,,,
236,Tepe Rahmatabad,,"Trench A, Unit A Loc 61, Level A VI",KIA-33173,charcoal,,8023,45,,Azizi Kharanaghi et al. 2013,Bernbeck et al. 2008,FALSE,,,,,,,,,,,
236,Tepe Rahmatabad,,"Trench A, Unit A Loc 53, Level A IV",KIA-33174,charcoal,,7945,,,Azizi Kharanaghi et al. 2013,Bernbeck et al. 2008,FALSE,,,,,,,,,,,
236,Tepe Rahmatabad,,"Trench A, Unit A Loc 62, Level A VII",UZ-5331,charcoal,,7925,75,,Azizi Kharanaghi et al. 2013,Bernbeck et al. 2008,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Trench TT, Square FGX, Depth 325-335 cm; 325-335 cm depth; Trench TT, Square FGX, Depth 325-335 cm",Gif-10226,bone,Bos,6100,60,-18.6,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Trench A8, Square 4, Depth 35 cm; 35 cm depth; Trench A8, Square 4, Depth 35 cm",Gif-10343,bone,Capra,5930,70,-17.7,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Trench D, Square IX, Depth 110-130 cm; 110-130 cm depth; Trench D, Square IX, Depth 110-130 cm",Gif-10344,bone,animal,5883,75,-17.7,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Trench F, Square IX",Gif-10345,bone,Bos,5900,55,-17.8,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH01, Context 1, Depth 2 cm, disturbed; 2 cm depth (directly subsurface); Trench A, Context 1, disturbed",Wk-12854,charcoal,,6154,49,-25.3,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH02, Context 7, Depth 44 cm; 44 cm depth; Trench A, Context 7",Wk-12855,charcoal,,5489,45,-24,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH03, Context 11, Depth 50 cm; 50 cm depth; Trench A, Context 11",Wk-12856,charcoal,,5936,69,-25.7,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH04, Context 16, Depth 95 cm; 95 cm depth; Trench A, Context 16, sand floor",Wk-12857,charcoal,,6152,46,-23.7,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH05, Context 17, Depth 111 cm; 111 cm depth; Trench A, Context 17, oven",Wk-12858,charcoal,,6124,46,-24.9,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH06, Context 35, Depth 140 cm; 140 cm depth; Trench A, Context 35, ash layer",Wk-12859,charcoal,,5991,65,-25.4,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH07, Context 38, Depth 170 cm; 170 cm depth; Trench A, Context 38, ash layer",Wk-12860,charcoal,,6233,48,-24.5,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH08, Context 45, Depth 255 cm; 255 cm depth; Trench A, Context 45, ash layer under collapsed wall",Wk-12861,charcoal,,6169,78,-25.6,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH09, Context 45, Depth 305 cm; 305 cm depth; Trench A, Context 45, unsealed ash pit",Wk-12862,charcoal,,6410,50,-24.4,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
725,Tepe Zagheh,,"Sample ZH10, Context 47, Depth 460 cm; 460 cm depth, 4 cm above virgin soil; Trench A, Context 47, large broken storage jar",Wk-12863,charcoal,,6295,47,-24.3,NERD,Pollard et al. 2012; Marshall 2012; CalPal; Flohr et al. 2016,FALSE,,,,,,,,,,,
726,Tll-i Ghazir,,Levels 5 and 6,P-930,ash,,7762,98,,NERD,Stuckenrath et al. 1966,FALSE,,,,,,,,,,,
728,Umm Qseir,,Late Chalcolithic below Late Uruk layers,AA-30488,grain (charred),Cerealia,5250,80,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
728,Umm Qseir,,Lowest layer; E3-4,AA-30499,,,6835,65,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
728,Umm Qseir,,Phase Ia; I-6,GrA-6244,charcoal,,6829,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
728,Umm Qseir,,"Phase Ia; G-4, pit 19",GrA-6255,charcoal,,6925,55,,NERD,Hole 2001; Flohr et al. 2016,FALSE,,,,,,,,,,,
384,Uqair A,,,P-1498,shell,,6599,107,,Bohner2004-ba,Lawn 1973,FALSE,,,,,,,,,,,
730,Wadi Khazne,,"K-160, 2m-diameter pit in wadi bottom",Beta-75961,bone (charred)?,,5360,70,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
730,Wadi Khazne,,"K-107, ashy pit with Gawra XI sherds, in wadi bottom",Beta-84578,bone (charred),,5420,60,,NERD,Flohr et al. 2016,FALSE,,,,,,,,,,,
239,Wezmeh cave,,,Poz-39133,coprolite,,10790,180,,NERD,Djamali et al. 2011,FALSE,,,,,,,,,,,
222,Yanik,Hajji Firuz,niv. P 5,P-1243,charcoal,,6926,80,,Bohner2004-ba,"Stuckenrath and Lawn 1969, Hole 1987, Chataigner 1995",FALSE,,,,,,,,,,,
